"","leto","drzava","drzavljanstvo","spol","stevilo"
"480",2008,"Czech Republic","Czech Republic","Females",0
"481",2008,"Czech Republic","Denmark","Males",0
"482",2008,"Czech Republic","Denmark","Females",0
"483",2008,"Czech Republic","Germany (until 1990 former territory of the FRG)","Males",1
"484",2008,"Czech Republic","Germany (until 1990 former territory of the FRG)","Females",1
"485",2008,"Czech Republic","Estonia","Males",0
"486",2008,"Czech Republic","Estonia","Females",0
"487",2008,"Czech Republic","Ireland","Males",0
"488",2008,"Czech Republic","Ireland","Females",0
"489",2008,"Czech Republic","Greece","Males",5
"490",2008,"Czech Republic","Greece","Females",7
"491",2008,"Czech Republic","Spain","Males",0
"492",2008,"Czech Republic","Spain","Females",0
"493",2008,"Czech Republic","France","Males",0
"494",2008,"Czech Republic","France","Females",0
"495",2008,"Czech Republic","Croatia","Males",1
"496",2008,"Czech Republic","Croatia","Females",5
"497",2008,"Czech Republic","Italy","Males",0
"498",2008,"Czech Republic","Italy","Females",0
"499",2008,"Czech Republic","Cyprus","Males",0
"500",2008,"Czech Republic","Cyprus","Females",0
"501",2008,"Czech Republic","Latvia","Males",0
"502",2008,"Czech Republic","Latvia","Females",0
"503",2008,"Czech Republic","Lithuania","Males",0
"504",2008,"Czech Republic","Lithuania","Females",0
"505",2008,"Czech Republic","Luxembourg","Males",0
"506",2008,"Czech Republic","Luxembourg","Females",0
"507",2008,"Czech Republic","Hungary","Males",0
"508",2008,"Czech Republic","Hungary","Females",1
"509",2008,"Czech Republic","Malta","Males",0
"510",2008,"Czech Republic","Malta","Females",0
"511",2008,"Czech Republic","Netherlands","Males",0
"512",2008,"Czech Republic","Netherlands","Females",1
"513",2008,"Czech Republic","Austria","Males",0
"514",2008,"Czech Republic","Austria","Females",0
"515",2008,"Czech Republic","Poland","Males",11
"516",2008,"Czech Republic","Poland","Females",42
"517",2008,"Czech Republic","Portugal","Males",0
"518",2008,"Czech Republic","Portugal","Females",0
"519",2008,"Czech Republic","Romania","Males",41
"520",2008,"Czech Republic","Romania","Females",41
"521",2008,"Czech Republic","Slovenia","Males",0
"522",2008,"Czech Republic","Slovenia","Females",0
"523",2008,"Czech Republic","Slovakia","Males",40
"524",2008,"Czech Republic","Slovakia","Females",76
"525",2008,"Czech Republic","Finland","Males",0
"526",2008,"Czech Republic","Finland","Females",0
"527",2008,"Czech Republic","Sweden","Males",0
"528",2008,"Czech Republic","Sweden","Females",0
"529",2008,"Czech Republic","United Kingdom","Males",0
"530",2008,"Czech Republic","United Kingdom","Females",0
"531",2008,"Czech Republic","Iceland","Males",0
"532",2008,"Czech Republic","Iceland","Females",0
"533",2008,"Czech Republic","Liechtenstein","Males",0
"534",2008,"Czech Republic","Liechtenstein","Females",0
"535",2008,"Czech Republic","Norway","Males",0
"536",2008,"Czech Republic","Norway","Females",0
"537",2008,"Czech Republic","Switzerland","Males",0
"538",2008,"Czech Republic","Switzerland","Females",0
"539",2008,"Czech Republic","Former Yugoslav Republic of Macedonia, the","Males",7
"540",2008,"Czech Republic","Former Yugoslav Republic of Macedonia, the","Females",2
"541",2008,"Czech Republic","Turkey","Males",3
"542",2008,"Czech Republic","Turkey","Females",0
"543",2008,"Czech Republic","Andorra","Males",0
"544",2008,"Czech Republic","Andorra","Females",0
"545",2008,"Czech Republic","Albania","Males",1
"546",2008,"Czech Republic","Albania","Females",0
"547",2008,"Czech Republic","Bosnia and Herzegovina","Males",6
"548",2008,"Czech Republic","Bosnia and Herzegovina","Females",5
"549",2008,"Czech Republic","Belarus","Males",10
"550",2008,"Czech Republic","Belarus","Females",16
"551",2008,"Czech Republic","Faroes (DK)","Males",0
"552",2008,"Czech Republic","Faroes (DK)","Females",0
"553",2008,"Czech Republic","Guernsey","Males",0
"554",2008,"Czech Republic","Guernsey","Females",0
"555",2008,"Czech Republic","Gibraltar (UK)","Males",0
"556",2008,"Czech Republic","Gibraltar (UK)","Females",0
"557",2008,"Czech Republic","Isle of Man","Males",0
"558",2008,"Czech Republic","Isle of Man","Females",0
"559",2008,"Czech Republic","Jersey","Males",0
"560",2008,"Czech Republic","Jersey","Females",0
"561",2008,"Czech Republic","Monaco","Males",0
"562",2008,"Czech Republic","Monaco","Females",0
"563",2008,"Czech Republic","Moldova","Males",8
"564",2008,"Czech Republic","Moldova","Females",12
"565",2008,"Czech Republic","Montenegro","Males",0
"566",2008,"Czech Republic","Montenegro","Females",0
"567",2008,"Czech Republic","Serbia","Males",1
"568",2008,"Czech Republic","Serbia","Females",2
"569",2008,"Czech Republic","Russia","Males",28
"570",2008,"Czech Republic","Russia","Females",60
"571",2008,"Czech Republic","San Marino","Males",0
"572",2008,"Czech Republic","San Marino","Females",0
"573",2008,"Czech Republic","Ukraine","Males",118
"574",2008,"Czech Republic","Ukraine","Females",279
"575",2008,"Czech Republic","Vatican City State","Males",0
"576",2008,"Czech Republic","Vatican City State","Females",0
"577",2008,"Czech Republic","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"578",2008,"Czech Republic","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"579",2008,"Czech Republic","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"580",2008,"Czech Republic","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"581",2008,"Czech Republic","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"582",2008,"Czech Republic","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"583",2008,"Czech Republic","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"584",2008,"Czech Republic","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"585",2008,"Czech Republic","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",14
"586",2008,"Czech Republic","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",8
"587",2008,"Czech Republic","Recognised non-citizens","Males",0
"588",2008,"Czech Republic","Recognised non-citizens","Females",0
"589",2008,"Czech Republic","Other european countries (aggregate changing according to the context)","Males",NA
"590",2008,"Czech Republic","Other european countries (aggregate changing according to the context)","Females",NA
"591",2008,"Denmark","Europe","Males",784
"592",2008,"Denmark","Europe","Females",952
"593",2008,"Denmark","Belgium","Males",1
"594",2008,"Denmark","Belgium","Females",3
"595",2008,"Denmark","Bulgaria","Males",2
"596",2008,"Denmark","Bulgaria","Females",5
"597",2008,"Denmark","Czech Republic","Males",5
"598",2008,"Denmark","Czech Republic","Females",3
"599",2008,"Denmark","Denmark","Males",0
"600",2008,"Denmark","Denmark","Females",0
"601",2008,"Denmark","Germany (until 1990 former territory of the FRG)","Males",30
"602",2008,"Denmark","Germany (until 1990 former territory of the FRG)","Females",30
"603",2008,"Denmark","Estonia","Males",0
"604",2008,"Denmark","Estonia","Females",3
"605",2008,"Denmark","Ireland","Males",0
"606",2008,"Denmark","Ireland","Females",0
"607",2008,"Denmark","Greece","Males",1
"608",2008,"Denmark","Greece","Females",0
"609",2008,"Denmark","Spain","Males",7
"610",2008,"Denmark","Spain","Females",4
"611",2008,"Denmark","France","Males",10
"612",2008,"Denmark","France","Females",9
"613",2008,"Denmark","Croatia","Males",3
"614",2008,"Denmark","Croatia","Females",2
"615",2008,"Denmark","Italy","Males",4
"616",2008,"Denmark","Italy","Females",4
"617",2008,"Denmark","Cyprus","Males",0
"618",2008,"Denmark","Cyprus","Females",0
"619",2008,"Denmark","Latvia","Males",4
"620",2008,"Denmark","Latvia","Females",11
"621",2008,"Denmark","Lithuania","Males",7
"622",2008,"Denmark","Lithuania","Females",14
"623",2008,"Denmark","Luxembourg","Males",0
"624",2008,"Denmark","Luxembourg","Females",0
"625",2008,"Denmark","Hungary","Males",1
"626",2008,"Denmark","Hungary","Females",2
"627",2008,"Denmark","Malta","Males",0
"628",2008,"Denmark","Malta","Females",0
"629",2008,"Denmark","Netherlands","Males",15
"630",2008,"Denmark","Netherlands","Females",10
"631",2008,"Denmark","Austria","Males",2
"632",2008,"Denmark","Austria","Females",2
"633",2008,"Denmark","Poland","Males",18
"634",2008,"Denmark","Poland","Females",37
"635",2008,"Denmark","Portugal","Males",1
"636",2008,"Denmark","Portugal","Females",0
"637",2008,"Denmark","Romania","Males",7
"638",2008,"Denmark","Romania","Females",24
"639",2008,"Denmark","Slovenia","Males",0
"640",2008,"Denmark","Slovenia","Females",0
"641",2008,"Denmark","Slovakia","Males",0
"642",2008,"Denmark","Slovakia","Females",0
"643",2008,"Denmark","Finland","Males",1
"644",2008,"Denmark","Finland","Females",5
"645",2008,"Denmark","Sweden","Males",23
"646",2008,"Denmark","Sweden","Females",24
"647",2008,"Denmark","United Kingdom","Males",8
"648",2008,"Denmark","United Kingdom","Females",20
"649",2008,"Denmark","Iceland","Males",6
"650",2008,"Denmark","Iceland","Females",8
"651",2008,"Denmark","Liechtenstein","Males",0
"652",2008,"Denmark","Liechtenstein","Females",0
"653",2008,"Denmark","Norway","Males",35
"654",2008,"Denmark","Norway","Females",42
"655",2008,"Denmark","Switzerland","Males",3
"656",2008,"Denmark","Switzerland","Females",2
"657",2008,"Denmark","Former Yugoslav Republic of Macedonia, the","Males",10
"658",2008,"Denmark","Former Yugoslav Republic of Macedonia, the","Females",7
"659",2008,"Denmark","Turkey","Males",287
"660",2008,"Denmark","Turkey","Females",301
"661",2008,"Denmark","Andorra","Males",0
"662",2008,"Denmark","Andorra","Females",0
"663",2008,"Denmark","Albania","Males",6
"664",2008,"Denmark","Albania","Females",8
"665",2008,"Denmark","Bosnia and Herzegovina","Males",134
"666",2008,"Denmark","Bosnia and Herzegovina","Females",159
"667",2008,"Denmark","Belarus","Males",0
"668",2008,"Denmark","Belarus","Females",4
"669",2008,"Denmark","Faroes (DK)","Males",0
"670",2008,"Denmark","Faroes (DK)","Females",0
"671",2008,"Denmark","Guernsey","Males",0
"672",2008,"Denmark","Guernsey","Females",0
"673",2008,"Denmark","Gibraltar (UK)","Males",0
"674",2008,"Denmark","Gibraltar (UK)","Females",0
"675",2008,"Denmark","Isle of Man","Males",0
"676",2008,"Denmark","Isle of Man","Females",0
"677",2008,"Denmark","Jersey","Males",0
"678",2008,"Denmark","Jersey","Females",0
"679",2008,"Denmark","Monaco","Males",0
"680",2008,"Denmark","Monaco","Females",0
"681",2008,"Denmark","Moldova","Males",1
"682",2008,"Denmark","Moldova","Females",5
"683",2008,"Denmark","Montenegro","Males",0
"684",2008,"Denmark","Montenegro","Females",0
"685",2008,"Denmark","Serbia","Males",0
"686",2008,"Denmark","Serbia","Females",1
"687",2008,"Denmark","Russia","Males",17
"688",2008,"Denmark","Russia","Females",55
"689",2008,"Denmark","San Marino","Males",0
"690",2008,"Denmark","San Marino","Females",0
"691",2008,"Denmark","Ukraine","Males",14
"692",2008,"Denmark","Ukraine","Females",19
"693",2008,"Denmark","Vatican City State","Males",0
"694",2008,"Denmark","Vatican City State","Females",0
"695",2008,"Denmark","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"696",2008,"Denmark","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"697",2008,"Denmark","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",25
"698",2008,"Denmark","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",14
"699",2008,"Denmark","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"700",2008,"Denmark","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"701",2008,"Denmark","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",2
"702",2008,"Denmark","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",4
"703",2008,"Denmark","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",94
"704",2008,"Denmark","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",111
"705",2008,"Denmark","Recognised non-citizens","Males",0
"706",2008,"Denmark","Recognised non-citizens","Females",0
"707",2008,"Denmark","Other european countries (aggregate changing according to the context)","Males",NA
"708",2008,"Denmark","Other european countries (aggregate changing according to the context)","Females",NA
"709",2008,"Germany (until 1990 former territory of the FRG)","Europe","Males",25874
"710",2008,"Germany (until 1990 former territory of the FRG)","Europe","Females",28754
"711",2008,"Germany (until 1990 former territory of the FRG)","Belgium","Males",32
"712",2008,"Germany (until 1990 former territory of the FRG)","Belgium","Females",62
"713",2008,"Germany (until 1990 former territory of the FRG)","Bulgaria","Males",259
"714",2008,"Germany (until 1990 former territory of the FRG)","Bulgaria","Females",543
"715",2008,"Germany (until 1990 former territory of the FRG)","Czech Republic","Males",60
"716",2008,"Germany (until 1990 former territory of the FRG)","Czech Republic","Females",241
"717",2008,"Germany (until 1990 former territory of the FRG)","Denmark","Males",8
"718",2008,"Germany (until 1990 former territory of the FRG)","Denmark","Females",9
"719",2008,"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Males",NA
"720",2008,"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Females",NA
"721",2008,"Germany (until 1990 former territory of the FRG)","Estonia","Males",18
"722",2008,"Germany (until 1990 former territory of the FRG)","Estonia","Females",49
"723",2008,"Germany (until 1990 former territory of the FRG)","Ireland","Males",8
"724",2008,"Germany (until 1990 former territory of the FRG)","Ireland","Females",8
"725",2008,"Germany (until 1990 former territory of the FRG)","Greece","Males",907
"726",2008,"Germany (until 1990 former territory of the FRG)","Greece","Females",872
